Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:32:30
EXPERIMENT START:18/05/2021 21:59:58
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.12.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m31
SUBJECT MASS:17.63 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:19.33 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:14.97 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 92 ,19/05/2021 00:18:08 ,-9.99999E-03 ,19/05/2021 00:18:08 , 0 ,19/05/2021 00:18:08 , 0 ,19/05/2021 00:18:08 , 9.99999E-03 ,
 93 ,19/05/2021 00:19:38 , 9.99999E-03 ,19/05/2021 00:19:38 ,-9.999752E-03 ,19/05/2021 00:19:38 , 0 ,19/05/2021 00:19:38 , 9.99999E-03 ,
 94 ,19/05/2021 00:21:08 , 0 ,19/05/2021 00:21:08 , 6.999969E-02 ,19/05/2021 00:21:08 , 0 ,19/05/2021 00:21:08 , 4.000002E-02 ,
 95 ,19/05/2021 00:22:38 , 0 ,19/05/2021 00:22:38 , 5.999994E-02 ,19/05/2021 00:22:38 , 0 ,19/05/2021 00:22:38 , 4.000002E-02 ,
 96 ,19/05/2021 00:24:08 , 0 ,19/05/2021 00:24:08 , 7.000017E-02 ,19/05/2021 00:24:08 , 0 ,19/05/2021 00:24:08 ,-9.99999E-03 ,
 97 ,19/05/2021 00:25:38 , 0 ,19/05/2021 00:25:38 , 0.0999999 ,19/05/2021 00:25:38 , 0 ,19/05/2021 00:25:38 , 2.999997E-02 ,
 98 ,19/05/2021 00:27:08 , 0 ,19/05/2021 00:27:08 ,-9.999752E-03 ,19/05/2021 00:27:08 , 0 ,19/05/2021 00:27:08 , 0 ,
 99 ,19/05/2021 00:28:38 ,-9.99999E-03 ,19/05/2021 00:28:38 , 0.1499996 ,19/05/2021 00:28:38 , 0 ,19/05/2021 00:28:38 , 9.99999E-03 ,
 100 ,19/05/2021 00:30:08 , 0 ,19/05/2021 00:30:08 , 0.0800004 ,19/05/2021 00:30:08 , 0 ,19/05/2021 00:30:08 , 0 ,
 101 ,19/05/2021 00:31:38 , 9.99999E-03 ,19/05/2021 00:31:38 , 0 ,19/05/2021 00:31:38 , 0 ,19/05/2021 00:31:38 , 0 ,
 102 ,19/05/2021 00:33:08 , 0 ,19/05/2021 00:33:08 , 0 ,19/05/2021 00:33:08 , 0 ,19/05/2021 00:33:08 , 0 ,
 103 ,19/05/2021 00:34:38 , 0 ,19/05/2021 00:34:38 , 0 ,19/05/2021 00:34:38 , 0 ,19/05/2021 00:34:38 , 0 ,
 104 ,19/05/2021 00:36:08 , 0 ,19/05/2021 00:36:08 , 0 ,19/05/2021 00:36:08 , 0 ,19/05/2021 00:36:08 , 0 ,
 105 ,19/05/2021 00:37:38 ,-9.99999E-03 ,19/05/2021 00:37:38 , 0 ,19/05/2021 00:37:38 , 0 ,19/05/2021 00:37:38 , 0 ,
 106 ,19/05/2021 00:39:08 , 0 ,19/05/2021 00:39:08 , 0 ,19/05/2021 00:39:08 , 0 ,19/05/2021 00:39:08 , 0 ,
 107 ,19/05/2021 00:40:38 , 9.99999E-03 ,19/05/2021 00:40:38 , 0 ,19/05/2021 00:40:38 , 0 ,19/05/2021 00:40:38 , 0 ,
 108 ,19/05/2021 00:42:08 , 4.000008E-02 ,19/05/2021 00:42:08 , 0 ,19/05/2021 00:42:08 , 0 ,19/05/2021 00:42:08 , 0 ,
 109 ,19/05/2021 00:43:38 , 3.999996E-02 ,19/05/2021 00:43:38 , 0 ,19/05/2021 00:43:38 , 0 ,19/05/2021 00:43:38 , 0 ,
 110 ,19/05/2021 00:45:08 , 0 ,19/05/2021 00:45:08 , 0 ,19/05/2021 00:45:08 , 0 ,19/05/2021 00:45:08 , 0 ,
 111 ,19/05/2021 00:46:38 , 0 ,19/05/2021 00:46:38 , 0 ,19/05/2021 00:46:38 , 0 ,19/05/2021 00:46:38 , 0 ,
 112 ,19/05/2021 00:48:08 , 0 ,19/05/2021 00:48:08 , 0 ,19/05/2021 00:48:08 , 0 ,19/05/2021 00:48:08 , 0 ,
 113 ,19/05/2021 00:49:38 , 0 ,19/05/2021 00:49:38 , 0 ,19/05/2021 00:49:38 , 0 ,19/05/2021 00:49:38 , 0 ,
 114 ,19/05/2021 00:51:08 , 0 ,19/05/2021 00:51:08 , 0 ,19/05/2021 00:51:08 , 0 ,19/05/2021 00:51:08 , 0 ,
 115 ,19/05/2021 00:52:38 , 0 ,19/05/2021 00:52:38 , 0 ,19/05/2021 00:52:38 , 0 ,19/05/2021 00:52:38 , 0 ,
 116 ,19/05/2021 00:54:08 , 0 ,19/05/2021 00:54:08 , 0 ,19/05/2021 00:54:08 , 0 ,19/05/2021 00:54:08 , 0 ,
 117 ,19/05/2021 00:55:38 , 0 ,19/05/2021 00:55:38 , 0 ,19/05/2021 00:55:38 , 0 ,19/05/2021 00:55:38 , 0 ,
 118 ,19/05/2021 00:57:08 , 0 ,19/05/2021 00:57:08 , 0 ,19/05/2021 00:57:08 , 0 ,19/05/2021 00:57:08 , 0 ,
